"Población de 10 y más años de la C.A. de Euskadi por comarca, nivel de instrucción, sexo y periodo"

"comarca";"nivel de instrucción";"sexo";"periodo";Población de 10 y más años de la C.A. de Euskadi
"Arabako Kantaurialdea / Cantábrica Alavesa";"Medio-superiores";"Mujeres";"2015";1263
"Arabako Kantaurialdea / Cantábrica Alavesa";"Medio-superiores";"Mujeres";"2016";1310
"Arabako Kantaurialdea / Cantábrica Alavesa";"Medio-superiores";"Mujeres";"2018";1267
"Arabako Kantaurialdea / Cantábrica Alavesa";"Medio-superiores";"Mujeres";"2019";1232
"Arabako Kantaurialdea / Cantábrica Alavesa";"Medio-superiores";"Mujeres";"2020";1190
"Arabako Kantaurialdea / Cantábrica Alavesa";"Superiores";"Hombres";"2010";1527
"Arabako Kantaurialdea / Cantábrica Alavesa";"Superiores";"Hombres";"2013";1709
"Arabako Kantaurialdea / Cantábrica Alavesa";"Superiores";"Hombres";"2014";1756
"Arabako Kantaurialdea / Cantábrica Alavesa";"Superiores";"Hombres";"2015";1702
"Arabako Kantaurialdea / Cantábrica Alavesa";"Superiores";"Hombres";"2016";1697
"Arabako Kantaurialdea / Cantábrica Alavesa";"Superiores";"Hombres";"2018";1796
"Arabako Kantaurialdea / Cantábrica Alavesa";"Superiores";"Hombres";"2019";1835
"Arabako Kantaurialdea / Cantábrica Alavesa";"Superiores";"Hombres";"2020";1905
"Arabako Kantaurialdea / Cantábrica Alavesa";"Superiores";"Mujeres";"2010";2040
"Arabako Kantaurialdea / Cantábrica Alavesa";"Superiores";"Mujeres";"2013";2250
"Arabako Kantaurialdea / Cantábrica Alavesa";"Superiores";"Mujeres";"2014";2328
"Arabako Kantaurialdea / Cantábrica Alavesa";"Superiores";"Mujeres";"2015";2347
"Arabako Kantaurialdea / Cantábrica Alavesa";"Superiores";"Mujeres";"2016";2393
"Arabako Kantaurialdea / Cantábrica Alavesa";"Superiores";"Mujeres";"2018";2621
"Arabako Kantaurialdea / Cantábrica Alavesa";"Superiores";"Mujeres";"2019";2707
"Arabako Kantaurialdea / Cantábrica Alavesa";"Superiores";"Mujeres";"2020";2828
"Markina-Ondarroa";"Analfabetos";"Hombres";"2010";113
"Markina-Ondarroa";"Analfabetos";"Hombres";"2013";60
"Markina-Ondarroa";"Analfabetos";"Hombres";"2014";55
"Markina-Ondarroa";"Analfabetos";"Hombres";"2015";62
"Markina-Ondarroa";"Analfabetos";"Hombres";"2016";57
"Markina-Ondarroa";"Analfabetos";"Hombres";"2018";50
"Markina-Ondarroa";"Analfabetos";"Hombres";"2019";49
"Markina-Ondarroa";"Analfabetos";"Hombres";"2020";42
"Markina-Ondarroa";"Analfabetos";"Mujeres";"2010";64
"Markina-Ondarroa";"Analfabetos";"Mujeres";"2013";41
"Markina-Ondarroa";"Analfabetos";"Mujeres";"2014";41
"Markina-Ondarroa";"Analfabetos";"Mujeres";"2015";40
"Markina-Ondarroa";"Analfabetos";"Mujeres";"2016";40
"Markina-Ondarroa";"Analfabetos";"Mujeres";"2018";33
"Markina-Ondarroa";"Analfabetos";"Mujeres";"2019";31
"Markina-Ondarroa";"Analfabetos";"Mujeres";"2020";29
"Markina-Ondarroa";"Sin estudios";"Hombres";"2010";345
"Markina-Ondarroa";"Sin estudios";"Hombres";"2013";292
"Markina-Ondarroa";"Sin estudios";"Hombres";"2014";273
"Markina-Ondarroa";"Sin estudios";"Hombres";"2015";280
"Markina-Ondarroa";"Sin estudios";"Hombres";"2016";262
"Markina-Ondarroa";"Sin estudios";"Hombres";"2018";266
"Markina-Ondarroa";"Sin estudios";"Hombres";"2019";253
"Markina-Ondarroa";"Sin estudios";"Hombres";"2020";253
"Markina-Ondarroa";"Sin estudios";"Mujeres";"2010";405
"Markina-Ondarroa";"Sin estudios";"Mujeres";"2013";358
"Markina-Ondarroa";"Sin estudios";"Mujeres";"2014";329
"Markina-Ondarroa";"Sin estudios";"Mujeres";"2015";306
"Markina-Ondarroa";"Sin estudios";"Mujeres";"2016";290
"Markina-Ondarroa";"Sin estudios";"Mujeres";"2018";284
"Markina-Ondarroa";"Sin estudios";"Mujeres";"2019";275
"Markina-Ondarroa";"Sin estudios";"Mujeres";"2020";261
"Markina-Ondarroa";"Primarios";"Hombres";"2010";4812
"Markina-Ondarroa";"Primarios";"Hombres";"2013";4475
"Markina-Ondarroa";"Primarios";"Hombres";"2014";4378
"Markina-Ondarroa";"Primarios";"Hombres";"2015";4326
"Markina-Ondarroa";"Primarios";"Hombres";"2016";4252
"Markina-Ondarroa";"Primarios";"Hombres";"2018";4077
"Markina-Ondarroa";"Primarios";"Hombres";"2019";3926
"Markina-Ondarroa";"Primarios";"Hombres";"2020";3879
"Markina-Ondarroa";"Primarios";"Mujeres";"2010";5591
"Markina-Ondarroa";"Primarios";"Mujeres";"2013";5349
"Markina-Ondarroa";"Primarios";"Mujeres";"2014";5282
"Markina-Ondarroa";"Primarios";"Mujeres";"2015";5148
"Markina-Ondarroa";"Primarios";"Mujeres";"2016";5028
"Markina-Ondarroa";"Primarios";"Mujeres";"2018";4791
"Markina-Ondarroa";"Primarios";"Mujeres";"2019";4629
"Markina-Ondarroa";"Primarios";"Mujeres";"2020";4553
"Markina-Ondarroa";"Profesionales";"Hombres";"2010";2343
"Markina-Ondarroa";"Profesionales";"Hombres";"2013";2678
"Markina-Ondarroa";"Profesionales";"Hombres";"2014";2702
"Markina-Ondarroa";"Profesionales";"Hombres";"2015";2762
"Markina-Ondarroa";"Profesionales";"Hombres";"2016";2839
"Markina-Ondarroa";"Profesionales";"Hombres";"2018";2948
"Markina-Ondarroa";"Profesionales";"Hombres";"2019";3118
"Markina-Ondarroa";"Profesionales";"Hombres";"2020";3227
"Markina-Ondarroa";"Profesionales";"Mujeres";"2010";1325
"Markina-Ondarroa";"Profesionales";"Mujeres";"2013";1455
"Markina-Ondarroa";"Profesionales";"Mujeres";"2014";1464
"Markina-Ondarroa";"Profesionales";"Mujeres";"2015";1487
"Markina-Ondarroa";"Profesionales";"Mujeres";"2016";1514
"Markina-Ondarroa";"Profesionales";"Mujeres";"2018";1570
"Markina-Ondarroa";"Profesionales";"Mujeres";"2019";1700
"Markina-Ondarroa";"Profesionales";"Mujeres";"2020";1770
"Markina-Ondarroa";"Secundarios";"Hombres";"2010";2502
"Markina-Ondarroa";"Secundarios";"Hombres";"2013";2433
"Markina-Ondarroa";"Secundarios";"Hombres";"2014";2401
"Markina-Ondarroa";"Secundarios";"Hombres";"2015";2418
"Markina-Ondarroa";"Secundarios";"Hombres";"2016";2408
"Markina-Ondarroa";"Secundarios";"Hombres";"2018";2492
"Markina-Ondarroa";"Secundarios";"Hombres";"2019";2481
"Markina-Ondarroa";"Secundarios";"Hombres";"2020";2418
"Markina-Ondarroa";"Secundarios";"Mujeres";"2010";2003
"Markina-Ondarroa";"Secundarios";"Mujeres";"2013";2041
"Markina-Ondarroa";"Secundarios";"Mujeres";"2014";2049
"Markina-Ondarroa";"Secundarios";"Mujeres";"2015";2076
"Markina-Ondarroa";"Secundarios";"Mujeres";"2016";2076
"Markina-Ondarroa";"Secundarios";"Mujeres";"2018";2171
"Markina-Ondarroa";"Secundarios";"Mujeres";"2019";2196
"Markina-Ondarroa";"Secundarios";"Mujeres";"2020";2185
"Markina-Ondarroa";"Medio-superiores";"Hombres";"2010";783
"Markina-Ondarroa";"Medio-superiores";"Hombres";"2013";683
"Markina-Ondarroa";"Medio-superiores";"Hombres";"2014";676
"Markina-Ondarroa";"Medio-superiores";"Hombres";"2015";652
"Markina-Ondarroa";"Medio-superiores";"Hombres";"2016";657
"Markina-Ondarroa";"Medio-superiores";"Hombres";"2018";652
"Markina-Ondarroa";"Medio-superiores";"Hombres";"2019";648
"Markina-Ondarroa";"Medio-superiores";"Hombres";"2020";617
"Markina-Ondarroa";"Medio-superiores";"Mujeres";"2010";1132
"Markina-Ondarroa";"Medio-superiores";"Mujeres";"2013";1080
"Markina-Ondarroa";"Medio-superiores";"Mujeres";"2014";1061
"Markina-Ondarroa";"Medio-superiores";"Mujeres";"2015";1025
"Markina-Ondarroa";"Medio-superiores";"Mujeres";"2016";1065
"Markina-Ondarroa";"Medio-superiores";"Mujeres";"2018";1058
"Markina-Ondarroa";"Medio-superiores";"Mujeres";"2019";1028
"Markina-Ondarroa";"Medio-superiores";"Mujeres";"2020";961
"Markina-Ondarroa";"Superiores";"Hombres";"2010";1288
"Markina-Ondarroa";"Superiores";"Hombres";"2013";1483
"Markina-Ondarroa";"Superiores";"Hombres";"2014";1552
"Markina-Ondarroa";"Superiores";"Hombres";"2015";1530
"Markina-Ondarroa";"Superiores";"Hombres";"2016";1530
"Markina-Ondarroa";"Superiores";"Hombres";"2018";1586
"Markina-Ondarroa";"Superiores";"Hombres";"2019";1654
"Markina-Ondarroa";"Superiores";"Hombres";"2020";1727
"Markina-Ondarroa";"Superiores";"Mujeres";"2010";1368
"Markina-Ondarroa";"Superiores";"Mujeres";"2013";1520
"Markina-Ondarroa";"Superiores";"Mujeres";"2014";1603
"Markina-Ondarroa";"Superiores";"Mujeres";"2015";1638
"Markina-Ondarroa";"Superiores";"Mujeres";"2016";1700
"Markina-Ondarroa";"Superiores";"Mujeres";"2018";1858
"Markina-Ondarroa";"Superiores";"Mujeres";"2019";1959
"Markina-Ondarroa";"Superiores";"Mujeres";"2020";2095
"Plentzia-Mungia";"Analfabetos";"Hombres";"2010";34
"Plentzia-Mungia";"Analfabetos";"Hombres";"2013";35
"Plentzia-Mungia";"Analfabetos";"Hombres";"2014";35
"Plentzia-Mungia";"Analfabetos";"Hombres";"2015";38
"Plentzia-Mungia";"Analfabetos";"Hombres";"2016";34
"Plentzia-Mungia";"Analfabetos";"Hombres";"2018";34
"Plentzia-Mungia";"Analfabetos";"Hombres";"2019";30
"Plentzia-Mungia";"Analfabetos";"Hombres";"2020";28
"Plentzia-Mungia";"Analfabetos";"Mujeres";"2010";58
"Plentzia-Mungia";"Analfabetos";"Mujeres";"2013";54
"Plentzia-Mungia";"Analfabetos";"Mujeres";"2014";51
"Plentzia-Mungia";"Analfabetos";"Mujeres";"2015";46
"Plentzia-Mungia";"Analfabetos";"Mujeres";"2016";43
"Plentzia-Mungia";"Analfabetos";"Mujeres";"2018";37
"Plentzia-Mungia";"Analfabetos";"Mujeres";"2019";34
"Plentzia-Mungia";"Analfabetos";"Mujeres";"2020";34
"Plentzia-Mungia";"Sin estudios";"Hombres";"2010";359
"Plentzia-Mungia";"Sin estudios";"Hombres";"2013";307
"Plentzia-Mungia";"Sin estudios";"Hombres";"2014";299
"Plentzia-Mungia";"Sin estudios";"Hombres";"2015";277
"Plentzia-Mungia";"Sin estudios";"Hombres";"2016";262
"Plentzia-Mungia";"Sin estudios";"Hombres";"2018";260
"Plentzia-Mungia";"Sin estudios";"Hombres";"2019";257
"Plentzia-Mungia";"Sin estudios";"Hombres";"2020";264
"Plentzia-Mungia";"Sin estudios";"Mujeres";"2010";618
"Plentzia-Mungia";"Sin estudios";"Mujeres";"2013";515
"Plentzia-Mungia";"Sin estudios";"Mujeres";"2014";482
"Plentzia-Mungia";"Sin estudios";"Mujeres";"2015";445
"Plentzia-Mungia";"Sin estudios";"Mujeres";"2016";427
"Plentzia-Mungia";"Sin estudios";"Mujeres";"2018";433
"Plentzia-Mungia";"Sin estudios";"Mujeres";"2019";409
"Plentzia-Mungia";"Sin estudios";"Mujeres";"2020";386
"Plentzia-Mungia";"Primarios";"Hombres";"2010";5983
"Plentzia-Mungia";"Primarios";"Hombres";"2013";5772
"Plentzia-Mungia";"Primarios";"Hombres";"2014";5588
"Plentzia-Mungia";"Primarios";"Hombres";"2015";5603
"Plentzia-Mungia";"Primarios";"Hombres";"2016";5522
"Plentzia-Mungia";"Primarios";"Hombres";"2018";5295
"Plentzia-Mungia";"Primarios";"Hombres";"2019";5240
"Plentzia-Mungia";"Primarios";"Hombres";"2020";5147
"Plentzia-Mungia";"Primarios";"Mujeres";"2010";7208
"Plentzia-Mungia";"Primarios";"Mujeres";"2013";6956
"Plentzia-Mungia";"Primarios";"Mujeres";"2014";6873
"Plentzia-Mungia";"Primarios";"Mujeres";"2015";6780
"Plentzia-Mungia";"Primarios";"Mujeres";"2016";6694
"Plentzia-Mungia";"Primarios";"Mujeres";"2018";6363
"Plentzia-Mungia";"Primarios";"Mujeres";"2019";6300
"Plentzia-Mungia";"Primarios";"Mujeres";"2020";6179
"Plentzia-Mungia";"Profesionales";"Hombres";"2010";4070
"Plentzia-Mungia";"Profesionales";"Hombres";"2013";4609
"Plentzia-Mungia";"Profesionales";"Hombres";"2014";4789
"Plentzia-Mungia";"Profesionales";"Hombres";"2015";4834
"Plentzia-Mungia";"Profesionales";"Hombres";"2016";4976
"Plentzia-Mungia";"Profesionales";"Hombres";"2018";5126
"Plentzia-Mungia";"Profesionales";"Hombres";"2019";5481
"Plentzia-Mungia";"Profesionales";"Hombres";"2020";5598
"Plentzia-Mungia";"Profesionales";"Mujeres";"2010";2837
"Plentzia-Mungia";"Profesionales";"Mujeres";"2013";3173
"Plentzia-Mungia";"Profesionales";"Mujeres";"2014";3206
"Plentzia-Mungia";"Profesionales";"Mujeres";"2015";3288
"Plentzia-Mungia";"Profesionales";"Mujeres";"2016";3337
"Plentzia-Mungia";"Profesionales";"Mujeres";"2018";3446
"Plentzia-Mungia";"Profesionales";"Mujeres";"2019";3655
"Plentzia-Mungia";"Profesionales";"Mujeres";"2020";3808
"Plentzia-Mungia";"Secundarios";"Hombres";"2010";5834
"Plentzia-Mungia";"Secundarios";"Hombres";"2013";5879
"Plentzia-Mungia";"Secundarios";"Hombres";"2014";5867
"Plentzia-Mungia";"Secundarios";"Hombres";"2015";5956
"Plentzia-Mungia";"Secundarios";"Hombres";"2016";5940
"Plentzia-Mungia";"Secundarios";"Hombres";"2018";6076
"Plentzia-Mungia";"Secundarios";"Hombres";"2019";6087
"Plentzia-Mungia";"Secundarios";"Hombres";"2020";6189
"Plentzia-Mungia";"Secundarios";"Mujeres";"2010";5229
"Plentzia-Mungia";"Secundarios";"Mujeres";"2013";5403
"Plentzia-Mungia";"Secundarios";"Mujeres";"2014";5388
"Plentzia-Mungia";"Secundarios";"Mujeres";"2015";5556
"Plentzia-Mungia";"Secundarios";"Mujeres";"2016";5551
"Plentzia-Mungia";"Secundarios";"Mujeres";"2018";5691
"Plentzia-Mungia";"Secundarios";"Mujeres";"2019";5735
"Plentzia-Mungia";"Secundarios";"Mujeres";"2020";5777
"Plentzia-Mungia";"Medio-superiores";"Hombres";"2010";2144
"Plentzia-Mungia";"Medio-superiores";"Hombres";"2013";1992
"Plentzia-Mungia";"Medio-superiores";"Hombres";"2014";1940
"Plentzia-Mungia";"Medio-superiores";"Hombres";"2015";1923
"Plentzia-Mungia";"Medio-superiores";"Hombres";"2016";1954
"Plentzia-Mungia";"Medio-superiores";"Hombres";"2018";1880
"Plentzia-Mungia";"Medio-superiores";"Hombres";"2019";1878
"Plentzia-Mungia";"Medio-superiores";"Hombres";"2020";1804
"Plentzia-Mungia";"Medio-superiores";"Mujeres";"2010";2968
"Plentzia-Mungia";"Medio-superiores";"Mujeres";"2013";2901
"Plentzia-Mungia";"Medio-superiores";"Mujeres";"2014";2908
"Plentzia-Mungia";"Medio-superiores";"Mujeres";"2015";2880
"Plentzia-Mungia";"Medio-superiores";"Mujeres";"2016";2940
"Plentzia-Mungia";"Medio-superiores";"Mujeres";"2018";2856
"Plentzia-Mungia";"Medio-superiores";"Mujeres";"2019";2791
"Plentzia-Mungia";"Medio-superiores";"Mujeres";"2020";2690
"Plentzia-Mungia";"Superiores";"Hombres";"2010";4936
"Plentzia-Mungia";"Superiores";"Hombres";"2013";5467
"Plentzia-Mungia";"Superiores";"Hombres";"2014";5661
"Plentzia-Mungia";"Superiores";"Hombres";"2015";5711
"Plentzia-Mungia";"Superiores";"Hombres";"2016";5824
"Plentzia-Mungia";"Superiores";"Hombres";"2018";6109
"Plentzia-Mungia";"Superiores";"Hombres";"2019";6244
"Plentzia-Mungia";"Superiores";"Hombres";"2020";6497
"Plentzia-Mungia";"Superiores";"Mujeres";"2010";5024
"Plentzia-Mungia";"Superiores";"Mujeres";"2013";5761
"Plentzia-Mungia";"Superiores";"Mujeres";"2014";6008
"Plentzia-Mungia";"Superiores";"Mujeres";"2015";6119
"Plentzia-Mungia";"Superiores";"Mujeres";"2016";6361
"Plentzia-Mungia";"Superiores";"Mujeres";"2018";6858
"Plentzia-Mungia";"Superiores";"Mujeres";"2019";7132
"Plentzia-Mungia";"Superiores";"Mujeres";"2020";7533
"Tolosaldea";"Analfabetos";"Hombres";"2010";81
"Tolosaldea";"Analfabetos";"Hombres";"2013";66
"Tolosaldea";"Analfabetos";"Hombres";"2014";64
"Tolosaldea";"Analfabetos";"Hombres";"2015";59
"Tolosaldea";"Analfabetos";"Hombres";"2016";59
"Tolosaldea";"Analfabetos";"Hombres";"2018";57
"Tolosaldea";"Analfabetos";"Hombres";"2019";52
"Tolosaldea";"Analfabetos";"Hombres";"2020";46
"Tolosaldea";"Analfabetos";"Mujeres";"2010";132
"Tolosaldea";"Analfabetos";"Mujeres";"2013";105
"Tolosaldea";"Analfabetos";"Mujeres";"2014";106
"Tolosaldea";"Analfabetos";"Mujeres";"2015";99
"Tolosaldea";"Analfabetos";"Mujeres";"2016";99
"Tolosaldea";"Analfabetos";"Mujeres";"2018";90
"Tolosaldea";"Analfabetos";"Mujeres";"2019";86
"Tolosaldea";"Analfabetos";"Mujeres";"2020";83
"Tolosaldea";"Sin estudios";"Hombres";"2010";563
"Tolosaldea";"Sin estudios";"Hombres";"2013";480
"Tolosaldea";"Sin estudios";"Hombres";"2014";460
"Tolosaldea";"Sin estudios";"Hombres";"2015";448
"Tolosaldea";"Sin estudios";"Hombres";"2016";406
"Tolosaldea";"Sin estudios";"Hombres";"2018";418
"Tolosaldea";"Sin estudios";"Hombres";"2019";391
"Tolosaldea";"Sin estudios";"Hombres";"2020";392
"Tolosaldea";"Sin estudios";"Mujeres";"2010";625
"Tolosaldea";"Sin estudios";"Mujeres";"2013";576
"Tolosaldea";"Sin estudios";"Mujeres";"2014";574
"Tolosaldea";"Sin estudios";"Mujeres";"2015";563
"Tolosaldea";"Sin estudios";"Mujeres";"2016";539
"Tolosaldea";"Sin estudios";"Mujeres";"2018";535
"Tolosaldea";"Sin estudios";"Mujeres";"2019";510
"Tolosaldea";"Sin estudios";"Mujeres";"2020";519
"Tolosaldea";"Primarios";"Hombres";"2010";8749
"Tolosaldea";"Primarios";"Hombres";"2013";8517
"Tolosaldea";"Primarios";"Hombres";"2014";8404
"Tolosaldea";"Primarios";"Hombres";"2015";8299
"Tolosaldea";"Primarios";"Hombres";"2016";8200
"Tolosaldea";"Primarios";"Hombres";"2018";7893
"Tolosaldea";"Primarios";"Hombres";"2019";7715
"Tolosaldea";"Primarios";"Hombres";"2020";7593
"Tolosaldea";"Primarios";"Mujeres";"2010";8717
"Tolosaldea";"Primarios";"Mujeres";"2013";8449
"Tolosaldea";"Primarios";"Mujeres";"2014";8337
"Tolosaldea";"Primarios";"Mujeres";"2015";8324
"Tolosaldea";"Primarios";"Mujeres";"2016";8272
"Tolosaldea";"Primarios";"Mujeres";"2018";8002
"Tolosaldea";"Primarios";"Mujeres";"2019";7753
"Tolosaldea";"Primarios";"Mujeres";"2020";7632
"Tolosaldea";"Profesionales";"Hombres";"2010";4171
"Tolosaldea";"Profesionales";"Hombres";"2013";4816
"Tolosaldea";"Profesionales";"Hombres";"2014";4927
"Tolosaldea";"Profesionales";"Hombres";"2015";4989
"Tolosaldea";"Profesionales";"Hombres";"2016";5099
"Tolosaldea";"Profesionales";"Hombres";"2018";5344
"Tolosaldea";"Profesionales";"Hombres";"2019";5695
"Tolosaldea";"Profesionales";"Hombres";"2020";5999
"Tolosaldea";"Profesionales";"Mujeres";"2010";2928
"Tolosaldea";"Profesionales";"Mujeres";"2013";3312
"Tolosaldea";"Profesionales";"Mujeres";"2014";3332
"Tolosaldea";"Profesionales";"Mujeres";"2015";3362
"Tolosaldea";"Profesionales";"Mujeres";"2016";3438
"Tolosaldea";"Profesionales";"Mujeres";"2018";3575
"Tolosaldea";"Profesionales";"Mujeres";"2019";3828
"Tolosaldea";"Profesionales";"Mujeres";"2020";3943
"Tolosaldea";"Secundarios";"Hombres";"2010";4226
"Tolosaldea";"Secundarios";"Hombres";"2013";4172
"Tolosaldea";"Secundarios";"Hombres";"2014";4126
"Tolosaldea";"Secundarios";"Hombres";"2015";4240
"Tolosaldea";"Secundarios";"Hombres";"2016";4236
"Tolosaldea";"Secundarios";"Hombres";"2018";4461
"Tolosaldea";"Secundarios";"Hombres";"2019";4504
"Tolosaldea";"Secundarios";"Hombres";"2020";4412
"Tolosaldea";"Secundarios";"Mujeres";"2010";3684
"Tolosaldea";"Secundarios";"Mujeres";"2013";3831
"Tolosaldea";"Secundarios";"Mujeres";"2014";3876
"Tolosaldea";"Secundarios";"Mujeres";"2015";3988
"Tolosaldea";"Secundarios";"Mujeres";"2016";3971
"Tolosaldea";"Secundarios";"Mujeres";"2018";4160
"Tolosaldea";"Secundarios";"Mujeres";"2019";4215
"Tolosaldea";"Secundarios";"Mujeres";"2020";4242
"Tolosaldea";"Medio-superiores";"Hombres";"2010";1180
"Tolosaldea";"Medio-superiores";"Hombres";"2013";1031
"Tolosaldea";"Medio-superiores";"Hombres";"2014";1008
"Tolosaldea";"Medio-superiores";"Hombres";"2015";983
"Tolosaldea";"Medio-superiores";"Hombres";"2016";1010
"Tolosaldea";"Medio-superiores";"Hombres";"2018";977
"Tolosaldea";"Medio-superiores";"Hombres";"2019";958
"Tolosaldea";"Medio-superiores";"Hombres";"2020";920
"Tolosaldea";"Medio-superiores";"Mujeres";"2010";2047
"Tolosaldea";"Medio-superiores";"Mujeres";"2013";1921
"Tolosaldea";"Medio-superiores";"Mujeres";"2014";1916
"Tolosaldea";"Medio-superiores";"Mujeres";"2015";1868
"Tolosaldea";"Medio-superiores";"Mujeres";"2016";1917
"Tolosaldea";"Medio-superiores";"Mujeres";"2018";1897
"Tolosaldea";"Medio-superiores";"Mujeres";"2019";1869
"Tolosaldea";"Medio-superiores";"Mujeres";"2020";1765
"Tolosaldea";"Superiores";"Hombres";"2010";1930
"Tolosaldea";"Superiores";"Hombres";"2013";2272
"Tolosaldea";"Superiores";"Hombres";"2014";2360
"Tolosaldea";"Superiores";"Hombres";"2015";2421
"Tolosaldea";"Superiores";"Hombres";"2016";2463
"Tolosaldea";"Superiores";"Hombres";"2018";2622
"Tolosaldea";"Superiores";"Hombres";"2019";2738
"Tolosaldea";"Superiores";"Hombres";"2020";2875
"Tolosaldea";"Superiores";"Mujeres";"2010";2514
"Tolosaldea";"Superiores";"Mujeres";"2013";3004
"Tolosaldea";"Superiores";"Mujeres";"2014";3148
"Tolosaldea";"Superiores";"Mujeres";"2015";3228
"Tolosaldea";"Superiores";"Mujeres";"2016";3328
"Tolosaldea";"Superiores";"Mujeres";"2018";3712
"Tolosaldea";"Superiores";"Mujeres";"2019";3920
"Tolosaldea";"Superiores";"Mujeres";"2020";4223
"Urola Kosta";"Analfabetos";"Hombres";"2010";107
"Urola Kosta";"Analfabetos";"Hombres";"2013";89
"Urola Kosta";"Analfabetos";"Hombres";"2014";91
"Urola Kosta";"Analfabetos";"Hombres";"2015";85
"Urola Kosta";"Analfabetos";"Hombres";"2016";73
"Urola Kosta";"Analfabetos";"Hombres";"2018";73
"Urola Kosta";"Analfabetos";"Hombres";"2019";72
"Urola Kosta";"Analfabetos";"Hombres";"2020";67
"Urola Kosta";"Analfabetos";"Mujeres";"2010";181
"Urola Kosta";"Analfabetos";"Mujeres";"2013";163
"Urola Kosta";"Analfabetos";"Mujeres";"2014";155
"Urola Kosta";"Analfabetos";"Mujeres";"2015";151
"Urola Kosta";"Analfabetos";"Mujeres";"2016";139
"Urola Kosta";"Analfabetos";"Mujeres";"2018";113
"Urola Kosta";"Analfabetos";"Mujeres";"2019";111
"Urola Kosta";"Analfabetos";"Mujeres";"2020";107
"Urola Kosta";"Sin estudios";"Hombres";"2010";710
"Urola Kosta";"Sin estudios";"Hombres";"2013";635
"Urola Kosta";"Sin estudios";"Hombres";"2014";607
"Urola Kosta";"Sin estudios";"Hombres";"2015";586
"Urola Kosta";"Sin estudios";"Hombres";"2016";565
"Urola Kosta";"Sin estudios";"Hombres";"2018";584
"Urola Kosta";"Sin estudios";"Hombres";"2019";575
"Urola Kosta";"Sin estudios";"Hombres";"2020";551
"Urola Kosta";"Sin estudios";"Mujeres";"2010";869
"Urola Kosta";"Sin estudios";"Mujeres";"2013";768
"Urola Kosta";"Sin estudios";"Mujeres";"2014";743
"Urola Kosta";"Sin estudios";"Mujeres";"2015";753
"Urola Kosta";"Sin estudios";"Mujeres";"2016";716
"Urola Kosta";"Sin estudios";"Mujeres";"2018";708
"Urola Kosta";"Sin estudios";"Mujeres";"2019";681
"Urola Kosta";"Sin estudios";"Mujeres";"2020";645
"Urola Kosta";"Primarios";"Hombres";"2010";12378
"Urola Kosta";"Primarios";"Hombres";"2013";11936
"Urola Kosta";"Primarios";"Hombres";"2014";11853
"Urola Kosta";"Primarios";"Hombres";"2015";11700
"Urola Kosta";"Primarios";"Hombres";"2016";11449
"Urola Kosta";"Primarios";"Hombres";"2018";10940
"Urola Kosta";"Primarios";"Hombres";"2019";10667
"Urola Kosta";"Primarios";"Hombres";"2020";10513
"Urola Kosta";"Primarios";"Mujeres";"2010";12843
"Urola Kosta";"Primarios";"Mujeres";"2013";12506
"Urola Kosta";"Primarios";"Mujeres";"2014";12405
"Urola Kosta";"Primarios";"Mujeres";"2015";12240
"Urola Kosta";"Primarios";"Mujeres";"2016";12056
"Urola Kosta";"Primarios";"Mujeres";"2018";11608
"Urola Kosta";"Primarios";"Mujeres";"2019";11350
"Urola Kosta";"Primarios";"Mujeres";"2020";11228
"Urola Kosta";"Profesionales";"Hombres";"2010";6046
"Urola Kosta";"Profesionales";"Hombres";"2013";6977
"Urola Kosta";"Profesionales";"Hombres";"2014";7156
"Urola Kosta";"Profesionales";"Hombres";"2015";7364
"Urola Kosta";"Profesionales";"Hombres";"2016";7555
"Urola Kosta";"Profesionales";"Hombres";"2018";7919
"Urola Kosta";"Profesionales";"Hombres";"2019";8323
"Urola Kosta";"Profesionales";"Hombres";"2020";8675
"Urola Kosta";"Profesionales";"Mujeres";"2010";3914
"Urola Kosta";"Profesionales";"Mujeres";"2013";4397
"Urola Kosta";"Profesionales";"Mujeres";"2014";4559
"Urola Kosta";"Profesionales";"Mujeres";"2015";4675
"Urola Kosta";"Profesionales";"Mujeres";"2016";4749
"Urola Kosta";"Profesionales";"Mujeres";"2018";4982
"Urola Kosta";"Profesionales";"Mujeres";"2019";5317
"Urola Kosta";"Profesionales";"Mujeres";"2020";5503
"Urola Kosta";"Secundarios";"Hombres";"2010";7160
"Urola Kosta";"Secundarios";"Hombres";"2013";7057
"Urola Kosta";"Secundarios";"Hombres";"2014";6995
"Urola Kosta";"Secundarios";"Hombres";"2015";7150
"Urola Kosta";"Secundarios";"Hombres";"2016";7187
"Urola Kosta";"Secundarios";"Hombres";"2018";7275
"Urola Kosta";"Secundarios";"Hombres";"2019";7274
"Urola Kosta";"Secundarios";"Hombres";"2020";7220
"Urola Kosta";"Secundarios";"Mujeres";"2010";6546
"Urola Kosta";"Secundarios";"Mujeres";"2013";6597
"Urola Kosta";"Secundarios";"Mujeres";"2014";6486
"Urola Kosta";"Secundarios";"Mujeres";"2015";6667
"Urola Kosta";"Secundarios";"Mujeres";"2016";6654
"Urola Kosta";"Secundarios";"Mujeres";"2018";6814
"Urola Kosta";"Secundarios";"Mujeres";"2019";6816
"Urola Kosta";"Secundarios";"Mujeres";"2020";6811
